vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Land Rover Range Rover Sport;31.226 km;jun-17;215 kW (292 CV);Automático;Diésel;7,5;ES;-/- ;€ 55.191
Land Rover Discovery Sport;36.238 km;jun-17;110 kW (150 CV);Automático;Diésel;4,9;ES;-/- ;€ 26.671
Land Rover Discovery Sport;36.238 km;jun-17;110 kW (150 CV);Automático;Diésel;4,9;ES;-/- ;€ 26.671
Land Rover Range Rover Evoque;25.043 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 25.300
Land Rover Range Rover Sport;31.226 km;jun-17;215 kW (292 CV);Automático;Diésel;7,5;ES;-/- ;€ 55.191
Land Rover Range Rover Evoque;25.043 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 25.300
Land Rover Discovery Sport;36.238 km;jun-17;110 kW (150 CV);Automático;Diésel;4,9;ES;-/- ;€ 26.671
Land Rover Discovery Sport;36.238 km;jun-17;110 kW (150 CV);Automático;Diésel;4,9;ES;-/- ;€ 26.671
Land Rover Range Rover Evoque;25.043 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 25.300
Land Rover Range Rover Sport;31.226 km;jun-17;215 kW (292 CV);Automático;Diésel;7,5;ES;-/- ;€ 55.191
Land Rover Discovery Sport;36.238 km;jun-17;110 kW (150 CV);Automático;Diésel;4,9;ES;-/- ;€ 26.671
Land Rover Range Rover Evoque;25.043 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 25.300
Land Rover Discovery Sport;69.000 km;ene-17;110 kW (150 CV);Automático;Diésel;5,3;ES;-/- ;€ 24.900
Land Rover Discovery;64.900 km;jun-17;190 kW (258 CV);Automático;Diésel;7,2;ES;-/- ;€ 47.900
Land Rover Range Rover Velar;52.873 km;nov-17;177 kW (241 CV);Automático;Diésel;5,8;Unknown;154;€ 49.500
Land Rover Range Rover Evoque;110.000 km;may-17;132 kW (179 CV);Manual;Diésel;4,7;Unknown;125;€ 22.190
Land Rover Range Rover Evoque;57.000 km;abr-17;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 31.800
Land Rover Range Rover Sport;33.574 km;mar-17;375 kW (510 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 68.900
Land Rover Range Rover Evoque;93.000 km;abr-17;110 kW (150 CV);Manual;Diésel;4,7;ES;-/- ;€ 25.490
Land Rover Range Rover Evoque;11.900 km;nov-17;132 kW (179 CV);Automático;Diésel;-/- ;ES;-/- ;€ 35.990
Land Rover Range Rover Evoque;29.558 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 26.999
Land Rover Range Rover Evoque;119.601 km;feb-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 21.635
Land Rover Discovery Sport;105.342 km;mar-17;110 kW (150 CV);Manual;Diésel;4,7;ES;-/- ;€ 21.900
Land Rover Discovery Sport;53.000 km;may-17;177 kW (241 CV);Automático;Diésel;6,4;Unknown;169;€ 46.000
Land Rover Range Rover Evoque;18.800 km;oct-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 26.950
Land Rover Range Rover Evoque;29.000 km;abr-17;132 kW (179 CV);Automático;Diésel;5,1;Unknown;134;€ 26.000
Land Rover Range Rover;42.500 km;sep-17;250 kW (340 CV);Automático;Diésel;8,4;ES;-/- ;€ 84.900
Land Rover Range Rover Evoque;47.000 km;jun-17;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 21.990
Land Rover Range Rover Evoque;53.415 km;may-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 24.890
Land Rover Range Rover Evoque;53.415 km;may-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 24.890
Land Rover Range Rover Sport;50.700 km;jun-17;190 kW (258 CV);Automático;Diésel;6,9;ES;-/- ;€ 43.990
Land Rover Range Rover Velar;44.700 km;abr-17;177 kW (241 CV);Automático;Diésel;5,8;Unknown;154;€ 42.000
Land Rover Discovery Sport;36.238 km;jun-17;110 kW (150 CV);Automático;Diésel;4,9;ES;-/- ;€ 26.671
Land Rover Range Rover Evoque;25.043 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 25.300
Land Rover Range Rover Sport;93.000 km;abr-17;190 kW (258 CV);Automático;Diésel;6,9;ES;-/- ;€ 40.000
Land Rover Range Rover Evoque;74.600 km;mar-17;110 kW (150 CV);Automático;Diésel;6,2;Unknown;164;€ 27.650
Land Rover Range Rover Sport;32.300 km;mar-17;225 kW (306 CV);Automático;Diésel;-/- ;ES;-/- ;€ 48.000
Land Rover Range Rover Sport;32.300 km;mar-17;225 kW (306 CV);Automático;Diésel;-/- ;ES;-/- ;€ 48.000
Land Rover Discovery Sport;56.365 km;jun-17;110 kW (150 CV);Manual;Diésel;-/- ;ES;-/- ;€ 23.500
Land Rover Range Rover Velar;75.000 km;jul-17;174 kW (237 CV);Automático;Diésel;-/- ;ES;-/- ;€ 59.000
Land Rover Range Rover Evoque;137.877 km;oct-17;109 kW (148 CV);Automático;Diésel;-/- ;ES;-/- ;€ 25.000
Land Rover Range Rover Evoque;24.988 km;feb-17;132 kW (179 CV);Automático;Diésel;5,7;ES;-/- ;€ 47.900
Land Rover Range Rover Sport;48.000 km;ene-17;190 kW (258 CV);Automático;Diésel;6,9;Unknown;182;€ 38.300
Land Rover Range Rover Sport;45.000 km;mar-17;225 kW (306 CV);Automático;Diésel;7 l/;ES;-/- ;€ 58.200
Land Rover Range Rover Velar;52.449 km;jul-17;177 kW (241 CV);Automático;Diésel;-/- ;ES;-/- ;€ 46.000
Land Rover Range Rover Sport;47.100 km;abr-17;190 kW (258 CV);Automático;Diésel;6,9;Unknown;182;€ 38.500
Land Rover Discovery Sport;45.347 km;ene-17;132 kW (179 CV);Manual;Diésel;5,1;ES;134;€ 28.500
Land Rover Discovery Sport;78.000 km;ene-17;110 kW (150 CV);Automático;Diésel;5,3;ES;-/- ;€ 26.500
Land Rover Range Rover Evoque;55.500 km;oct-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 28.900
Land Rover Range Rover Sport;115.000 km;ene-17;190 kW (258 CV);Automático;Diésel;6,9;ES;-/- ;€ 38.990
Land Rover Range Rover Sport;115.000 km;ene-17;190 kW (258 CV);Automático;Diésel;6,9;ES;-/- ;€ 38.990
Land Rover Range Rover Sport;106.000 km;feb-17;190 kW (258 CV);Automático;Diésel;6,9;ES;-/- ;€ 41.490
Land Rover Range Rover Evoque;55.400 km;feb-17;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 26.990
Land Rover Range Rover Evoque;36.900 km;jul-17;110 kW (150 CV);Manual;Diésel;4,3;Unknown;113;€ 28.500
Land Rover Range Rover Sport;64.000 km;ago-17;190 kW (258 CV);Automático;Diésel;7 l/;ES;-/- ;€ 41.990
Land Rover Range Rover Sport;97.000 km;may-17;225 kW (306 CV);Automático;Diésel;7 l/;ES;-/- ;€ 48.995
Land Rover Range Rover Velar;31.000 km;sep-17;221 kW (300 CV);Automático;Diésel;6,4;ES;-/- ;€ 70.000
Land Rover Range Rover Velar;39.540 km;sep-17;221 kW (300 CV);Automático;Diésel;6,4;ES;-/- ;€ 73.900
Land Rover Range Rover Evoque;2.930 km;jun-17;132 kW (179 CV);Automático;Diésel;5,7;ES;-/- ;€ 52.900
Land Rover Discovery Sport;96.360 km;oct-17;132 kW (179 CV);Automático;Diésel;5,3;ES;-/- ;€ 26.900
Land Rover Discovery Sport;51.959 km;mar-17;110 kW (150 CV);Automático;Diésel;4,7;ES;-/- ;€ 24.390
Land Rover Range Rover Evoque;53.047 km;mar-17;110 kW (150 CV);Automático;Diésel;5,7;ES;-/- ;€ 32.100
Land Rover Range Rover Evoque;81.500 km;feb-17;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 23.490
Land Rover Range Rover;16.800 km;sep-17;416 kW (566 CV);Automático;Gasolina;12,8;ES;-/- ;€ 154.900
Land Rover Discovery;31.400 km;oct-17;177 kW (241 CV);Automático;Diésel;6 l/;ES;-/- ;€ 59.900
Land Rover Range Rover;47.000 km;jun-17;250 kW (340 CV);Automático;Diésel;8,4;ES;-/- ;€ 89.900
Land Rover Range Rover Sport;20.000 km;jul-17;423 kW (575 CV);Automático;Gasolina;12,8;ES;-/- ;€ 98.000
Land Rover Range Rover Evoque;81.655 km;abr-17;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 20.950
Land Rover Range Rover Evoque;130.000 km;may-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 24.500
Land Rover Discovery Sport;30.727 km;mar-17;110 kW (150 CV);Automático;Diésel;-/- ;ES;-/- ;€ 26.500
Land Rover Range Rover Evoque;106.000 km;jun-17;110 kW (150 CV);Automático;Diésel;5,7;ES;-/- ;€ 31.990
Land Rover Range Rover Evoque;23.300 km;oct-17;110 kW (150 CV);Manual;Diésel;4,3;ES;-/- ;€ 26.700
Land Rover Range Rover Sport;61.000 km;ene-17;225 kW (306 CV);Automático;Diésel;7 l/;ES;-/- ;€ 59.900
Land Rover Range Rover Evoque;36.786 km;abr-17;132 kW (179 CV);Automático;Diésel;5,7;ES;-/- ;€ 64.900
Land Rover Range Rover Evoque;43.824 km;feb-17;110 kW (150 CV);Manual;Diésel;-/- ;ES;-/- ;€ 24.500
Land Rover Range Rover Evoque;55.112 km;feb-17;110 kW (150 CV);Manual;Diésel;-/- ;ES;-/- ;€ 24.400
Land Rover Range Rover Evoque;47.463 km;feb-17;110 kW (150 CV);Manual;Diésel;-/- ;ES;-/- ;€ 24.500
Land Rover Range Rover Evoque;66.000 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 28.950
Land Rover Range Rover Sport;30.453 km;ene-17;423 kW (575 CV);Automático;Gasolina;12,8;ES;-/- ;€ 89.900
Land Rover Range Rover Evoque;102.677 km;jun-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 26.900
Land Rover Range Rover Sport;85.387 km;jun-17;225 kW (306 CV);Automático;Diésel;7 l/;ES;-/- ;€ 49.900
Land Rover Discovery;102.900 km;may-17;190 kW (258 CV);Automático;Diésel;7,2;ES;-/- ;€ 45.500
Land Rover Discovery Sport;51.959 km;mar-17;110 kW (150 CV);Automático;Diésel;4,7;ES;-/- ;€ 24.390
Land Rover Range Rover;34.000 km;abr-17;250 kW (340 CV);Automático;Diésel;8,4;ES;-/- ;€ 79.900
Land Rover Range Rover Sport;17.000 km;may-17;405 kW (551 CV);Automático;Gasolina;12,8;ES;-/- ;€ 79.800
Land Rover Range Rover Evoque;66.000 km;abr-17;110 kW (150 CV);Automático;Diésel;5,1;ES;-/- ;€ 28.950
Land Rover Range Rover Evoque;34.152 km;dic-17;132 kW (179 CV);Automático;Diésel;5,1;ES;-/- ;€ 34.990
Land Rover Range Rover Evoque;12.900 km;jun-17;110 kW (150 CV);Automático;Diésel;4,7;ES;-/- ;€ 31.890
Land Rover Range Rover Sport;39.999 km;sep-17;190 kW (258 CV);Automático;Diésel;6,9;ES;-/- ;€ 52.900
Land Rover Discovery Sport;44.000 km;dic-17;110 kW (150 CV);Automático;Diésel;5,3;Unknown;139;€ 28.000
Land Rover Discovery Sport;114.000 km;mar-17;132 kW (179 CV);Automático;Diésel;5,3;Unknown;139;€ 26.500
Land Rover Discovery Sport;51.959 km;mar-17;110 kW (150 CV);Automático;Diésel;4,7;ES;-/- ;€ 24.390
Land Rover Range Rover Evoque;53.230 km;abr-17;110 kW (150 CV);Manual;Diésel;4,3;Unknown;113;€ 26.990
Land Rover Range Rover Evoque;52.000 km;may-17;110 kW (150 CV);Manual;Diésel;4,3;Unknown;113;€ 24.900
Land Rover Range Rover Sport;53.000 km;abr-17;190 kW (258 CV);Automático;Diésel;6,9;Unknown;182;€ 52.000
Land Rover Range Rover Velar;67.000 km;nov-17;221 kW (300 CV);Automático;Diésel;6,4;ES;-/- ;€ 57.490
Land Rover Discovery Sport;60.572 km;jun-17;110 kW (150 CV);Automático;Diésel;5,3;ES;-/- ;€ 24.990
Land Rover Range Rover Velar;25.000 km;jun-17;221 kW (300 CV);Automático;Diésel;6,4;Unknown;167;€ 69.900
Land Rover Discovery Sport;49.197 km;abr-17;110 kW (150 CV);Manual;Diésel;4,7;ES;149;€ 23.900
Land Rover Range Rover Evoque;55.500 km;oct-17;110 kW (150 CV);Automático;Diésel;5,1;Unknown;134;€ 28.500
Land Rover Range Rover Velar;49.900 km;jun-17;177 kW (241 CV);Automático;Diésel;5,8;ES;-/- ;€ 53.600
Land Rover Range Rover Evoque;69.000 km;feb-17;132 kW (179 CV);Automático;Diésel;5,1;Unknown;134;€ 34.999
Land Rover Range Rover Sport;47.600 km;ene-17;225 kW (306 CV);Automático;Diésel;7 l/;Unknown;185;€ 62.800
Land Rover Range Rover Velar;27.800 km;oct-17;177 kW (241 CV);Automático;Diésel;5,4;ES;152;€ 52.000
Land Rover Discovery Sport;28.026 km;jun-17;110 kW (150 CV);Manual;Diésel;5,1;ES;-/- ;€ 25.900
Land Rover Discovery Sport;26.682 km;jun-17;110 kW (150 CV);Manual;Diésel;5,1;ES;-/- ;€ 25.900
Land Rover Discovery;65.000 km;abr-17;177 kW (241 CV);Automático;Diésel;6 l/;Unknown;194;€ 39.900
Land Rover Discovery Sport;40.678 km;ene-17;132 kW (179 CV);Manual;Diésel;-/- ;ES;-/- ;€ 27.995
Land Rover Range Rover Evoque;68.904 km;feb-17;110 kW (150 CV);Automático;Diésel;4,7;ES;-/- ;€ 29.975
Land Rover Range Rover Sport;30.500 km;jun-17;225 kW (306 CV);Automático;Diésel;7 l/;ES;-/- ;€ 69.899
Land Rover Range Rover;54.234 km;abr-17;375 kW (510 CV);Automático;Gasolina;12,8;ES;299;€ 90.900
Land Rover Range Rover Velar;56.000 km;nov-17;221 kW (300 CV);Automático;Diésel;6,4;ES;167;€ 62.990
Land Rover Range Rover Sport;53.069 km;feb-17;190 kW (258 CV);Automático;Diésel;6,9;Unknown;182;€ 48.950
Land Rover Discovery Sport;37 km;jun-17;110 kW (150 CV);Manual;Diésel;4,7;ES;-/- ;€ 33.500
Land Rover Discovery;41.000 km;abr-17;177 kW (241 CV);Automático;Diésel;6 l/;ES;194;€ 48.500
Land Rover Range Rover Evoque;20.000 km;may-17;132 kW (179 CV);Automático;Diésel;5,7;ES;149;€ 42.500
Land Rover Range Rover Sport;31.000 km;may-17;190 kW (258 CV);Automático;Diésel;6,9;ES;-/- ;€ 49.990
