vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
BMW X3;25.000 km;mar-19;135 kW (184 CV);Automático;Gasolina;6,6;ES;-/- ;€ 39.990
BMW i3;8.976 km;mar-19;135 kW (184 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 30.900
BMW 118;21.010 km;jul-19;100 kW (136 CV);Manual;Gasolina;-/- ;ES;-/- ;€ 23.900
BMW X4 M;12.578 km;oct-19;353 kW (480 CV);Automático;Gasolina;10,5;ES;-/- ;€ 88.700
BMW 118;10.926 km;jul-19;100 kW (136 CV);Manual;Gasolina;-/- ;ES;-/- ;€ 23.000
BMW 118;6.318 km;jul-19;100 kW (136 CV);Manual;Gasolina;-/- ;ES;-/- ;€ 25.900
BMW X1;22.318 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;-/- ;€ 28.140
BMW X1;20.720 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;-/- ;€ 28.140
BMW 320;28.526 km;abr-19;135 kW (184 CV);Automático;Gasolina;5,5;ES;-/- ;€ 31.800
BMW 116;26.113 km;mar-19;80 kW (109 CV);Manual;Gasolina;5,9;ES;-/- ;€ 18.090
BMW 225;783 km;jun-19;165 kW (224 CV);Automático;Electro/Gasolina;1,9;ES;-/- ;€ 34.600
BMW 225;4.173 km;jun-19;165 kW (224 CV);Automático;Electro/Gasolina;1,9;ES;-/- ;€ 34.000
BMW X2;25.355 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,5;ES;-/- ;€ 30.600
BMW 225;5.703 km;jun-19;165 kW (224 CV);Automático;Electro/Gasolina;1,9;ES;-/- ;€ 37.600
BMW X2;27.122 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,5;ES;-/- ;€ 31.190
BMW X2;26.574 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,5;ES;-/- ;€ 31.700
BMW X2;17.007 km;dic-19;103 kW (140 CV);Automático;Gasolina;5,5;ES;-/- ;€ 31.700
BMW X2;23.510 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 31.700
BMW X2;24.824 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,5;ES;-/- ;€ 30.700
BMW 225;1.890 km;jul-19;165 kW (224 CV);Automático;Electro/Gasolina;1,9;ES;-/- ;€ 33.700
BMW X2;19.356 km;nov-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 31.700
BMW X1;2.555 km;may-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;-/- ;€ 31.750
BMW 225;11 km;sep-19;165 kW (224 CV);Automático;Electro/Gasolina;1,9;ES;-/- ;€ 33.700
BMW 225;125 km;sep-19;165 kW (224 CV);Automático;Electro/Gasolina;1,9;ES;-/- ;€ 33.700
BMW X2;11 km;jun-19;103 kW (140 CV);Manual;Gasolina;5,5;ES;-/- ;€ 32.100
BMW Z4;13.434 km;sep-19;145 kW (197 CV);Automático;Gasolina;5,8;ES;139;€ 43.900
BMW 118;22.706 km;ene-19;100 kW (136 CV);Automático;Gasolina;5,9;ES;-/- ;€ 20.700
BMW 118;26.175 km;ene-19;100 kW (136 CV);Automático;Gasolina;5,9;ES;-/- ;€ 20.700
BMW M5;10.000 km;ene-19;- kW (- CV);Automático;Gasolina;-/- ;ES;-/- ;€ 99.000
BMW Z4;11.031 km;sep-19;250 kW (340 CV);Automático;Gasolina;7,2;ES;-/- ;€ 65.900
BMW X1;24.826 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;132;€ 32.500
BMW X5;9.500 km;sep-19;250 kW (340 CV);Automático;Gasolina;8,9;ES;-/- ;€ 72.900
BMW 118;25.900 km;mar-19;103 kW (140 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 21.890
BMW 116;15 km;jul-19;80 kW (109 CV);Manual;Gasolina;5,9;ES;-/- ;€ 18.700
BMW 420;23.595 km;jun-19;135 kW (184 CV);Manual;Gasolina;6,4;ES;-/- ;€ 34.800
BMW 118;9.434 km;sep-19;103 kW (140 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 25.300
BMW 530;9.700 km;abr-19;185 kW (252 CV);Automático;Gasolina;5,6;ES;-/- ;€ 54.400
BMW 218;10.870 km;mar-19;100 kW (136 CV);Automático;Gasolina;6,1;ES;-/- ;€ 31.300
BMW 118;4.000 km;oct-19;100 kW (136 CV);Manual;Gasolina;5,9;ES;-/- ;€ 23.800
BMW 430;5.000 km;sep-19;185 kW (252 CV);Automático;Gasolina;6 l/;ES;-/- ;€ 50.100
BMW 118;4.000 km;dic-19;103 kW (140 CV);Automático;Gasolina;5 l/;ES;-/- ;€ 31.400
BMW X2;15.000 km;ene-19;103 kW (140 CV);Manual;Gasolina;5,5;ES;-/- ;€ 30.195
BMW 118;8.500 km;feb-19;100 kW (136 CV);Manual;Gasolina;5,9;ES;-/- ;€ 25.400
BMW X2 M;8.000 km;jun-19;225 kW (306 CV);Automático;Gasolina;5,8;ES;-/- ;€ 53.000
BMW X1;11.223 km;jun-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 26.400
BMW 320;12.009 km;jun-19;135 kW (184 CV);Automático;Gasolina;5,5;ES;-/- ;€ 31.363
BMW 225;4.815 km;abr-19;165 kW (224 CV);Automático;Electro/Gasolina;-/- ;ES;52 g;€ 32.000
BMW X5;6.000 km;dic-19;250 kW (340 CV);Automático;Gasolina;8 l/;Unknown;183;€ 79.500
BMW X5;6.000 km;dic-19;250 kW (340 CV);Automático;Gasolina;8 l/;Unknown;183;€ 79.500
BMW 118;5.000 km;oct-19;103 kW (140 CV);Automático;Gasolina;5,3;ES;-/- ;€ 24.990
BMW 540;102.435 km;feb-19;250 kW (340 CV);Automático;Gasolina;6,5;Unknown;149;€ 41.870
BMW 330;112.878 km;mar-19;190 kW (258 CV);Automático;Gasolina;5,8;Unknown;131;€ 22.760
BMW X2;14.209 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 30.700
BMW X2;15.278 km;may-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 30.700
BMW X4;12.864 km;jul-19;135 kW (184 CV);Automático;Gasolina;7,1;ES;-/- ;€ 46.700
BMW 320;22.000 km;abr-19;135 kW (184 CV);Automático;Gasolina;5,5;ES;-/- ;€ 29.990
BMW 320;27.000 km;mar-19;135 kW (184 CV);Automático;Gasolina;5,5;ES;-/- ;€ 29.990
BMW 420;13.000 km;jun-19;135 kW (184 CV);Automático;Gasolina;6,4;ES;-/- ;€ 30.990
BMW 420;16.412 km;ene-19;135 kW (184 CV);Manual;Gasolina;6,4;ES;-/- ;€ 34.775
BMW X1;10.000 km;ago-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;-/- ;€ 25.990
BMW Z4 M;23.000 km;jul-19;250 kW (340 CV);Automático;Gasolina;7,4;Unknown;168;€ 67.950
BMW 320;26.732 km;abr-19;135 kW (184 CV);Automático;Gasolina;5,5;ES;-/- ;€ 29.700
BMW i3;10.937 km;jun-19;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 29.300
BMW X1;24.165 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;-/- ;€ 28.700
BMW X2;19.078 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 31.300
BMW M4;7.079 km;mar-19;338 kW (460 CV);Automático;Gasolina;8,4;ES;-/- ;€ 93.900
BMW;20 km;ago-19;368 kW (500 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 161.900
BMW X4 M;12.000 km;may-19;375 kW (510 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 99.000
BMW X1;22.962 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;-/- ;€ 28.700
BMW 118;28.183 km;may-19;100 kW (136 CV);Automático;Gasolina;4,8;ES;-/- ;€ 20.300
BMW X3;17.729 km;abr-19;135 kW (184 CV);Automático;Gasolina;6,6;ES;-/- ;€ 36.990
BMW M8;18.000 km;oct-19;460 kW (625 CV);Automático;Gasolina;10,6;ES;-/- ;€ 197.900
BMW 118;10 km;ene-19;100 kW (136 CV);Manual;Gasolina;5,9;ES;-/- ;€ 24.300
BMW 218;11.131 km;oct-19;100 kW (136 CV);Automático;Gasolina;6,1;ES;-/- ;€ 31.700
BMW X1;15.000 km;mar-19;141 kW (192 CV);Automático;Gasolina;6,3;ES;-/- ;€ 33.000
BMW 118;4.101 km;jul-19;103 kW (140 CV);Manual;Gasolina;5,3;ES;-/- ;€ 27.000
BMW 118;6.800 km;ago-19;103 kW (140 CV);Manual;Gasolina;5,3;ES;-/- ;€ 31.800
BMW 330;15.000 km;ago-19;190 kW (258 CV);Automático;Gasolina;5,8;ES;-/- ;€ 44.900
BMW X1;5.800 km;may-19;141 kW (192 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 29.300
BMW 630;26.200 km;jun-19;190 kW (258 CV);Automático;Gasolina;6,5;ES;-/- ;€ 52.900
BMW 330;1.477 km;oct-19;215 kW (292 CV);Automático;Electro/Gasolina;1,6;ES;-/- ;€ 49.700
BMW X1;5.800 km;may-19;141 kW (192 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 29.300
BMW 118;57.600 km;sep-19;103 kW (140 CV);Automático;Gasolina;5 l/;Unknown;113;€ 17.700
BMW M2;4.700 km;ene-19;302 kW (411 CV);Automático;Gasolina;9,2;ES;-/- ;€ 57.000
BMW X1;23.014 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;-/- ;€ 27.900
BMW X1;22.906 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;-/- ;€ 30.600
BMW 118;13.957 km;ene-19;100 kW (136 CV);Automático;Gasolina;5,6;ES;-/- ;€ 22.995
BMW X1;23.726 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;132;€ 30.900
BMW X2;27.622 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 30.400
BMW i3;32.600 km;mar-19;125 kW (170 CV);-/- (Cambio);Eléctrico;-/- ;Unknown;0 g ;€ 28.000
BMW M3;16.000 km;ago-19;338 kW (460 CV);Automático;Gasolina;8,3;ES;194;€ 98.000
BMW 225;6.500 km;jul-19;165 kW (224 CV);Automático;Electro/Gasolina;-/- ;ES;52 g;€ 34.750
BMW 530;16.792 km;ago-19;185 kW (252 CV);Automático;Electro/Gasolina;1,7;ES;-/- ;€ 46.800
BMW X2;17.341 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 30.300
BMW X2;17.787 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 30.300
BMW 118;27.033 km;feb-19;100 kW (136 CV);Automático;Gasolina;5,9;ES;-/- ;€ 20.800
BMW 116;26.312 km;mar-19;80 kW (109 CV);Manual;Gasolina;5,9;ES;-/- ;€ 19.300
BMW 116;26.003 km;mar-19;80 kW (109 CV);Manual;Gasolina;5,9;ES;-/- ;€ 18.700
BMW 118;16.356 km;nov-19;100 kW (136 CV);Automático;Gasolina;5,9;ES;-/- ;€ 23.700
BMW X2;24.078 km;jun-19;103 kW (140 CV);Automático;Gasolina;5,5;ES;-/- ;€ 31.300
BMW X1;26.794 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;-/- ;€ 29.700
BMW 116;10.881 km;abr-19;80 kW (109 CV);Manual;Gasolina;5,9;ES;-/- ;€ 19.300
BMW 116;14.489 km;abr-19;80 kW (109 CV);Manual;Gasolina;5,9;ES;-/- ;€ 19.700
BMW 420;23.812 km;feb-19;135 kW (184 CV);Automático;Gasolina;6,4;ES;-/- ;€ 34.700
BMW X2;22.251 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 31.000
BMW X2;12.633 km;may-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 29.700
BMW X2;24.237 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 30.800
BMW X2;24.135 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,5;ES;-/- ;€ 31.200
BMW X2;24.652 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,5;ES;-/- ;€ 31.000
BMW X2;23.067 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 30.300
BMW X2;24.785 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 30.800
BMW X5;6.882 km;may-19;250 kW (340 CV);Automático;Gasolina;8 l/;ES;-/- ;€ 64.700
BMW X2;15.944 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,5;ES;-/- ;€ 32.300
BMW X2;27.422 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 30.700
BMW 116;19.716 km;mar-19;80 kW (109 CV);Manual;Gasolina;5,9;ES;-/- ;€ 19.300
BMW 116;25.304 km;mar-19;80 kW (109 CV);Manual;Gasolina;5,9;ES;-/- ;€ 18.300
BMW 118;26.555 km;may-19;100 kW (136 CV);Automático;Gasolina;5,9;ES;-/- ;€ 21.700
BMW 420;17.360 km;mar-19;135 kW (184 CV);Automático;Gasolina;6,5;ES;147;€ 36.900
BMW i8;4.700 km;may-19;275 kW (374 CV);Automático;Electro/Gasolina;1,8;ES;-/- ;€ 87.000
BMW 120;9.000 km;ago-19;135 kW (184 CV);Automático;Gasolina;5,9;Unknown;134;€ 27.900
BMW X2;22.790 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 31.700
BMW X1;23.014 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,8;ES;-/- ;€ 27.800
BMW X2;27.622 km;abr-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 30.300
BMW 320;12.009 km;jun-19;135 kW (184 CV);Automático;Gasolina;5,5;ES;-/- ;€ 31.363
BMW 225;25.041 km;may-19;165 kW (224 CV);Automático;Electro/Gasolina;-/- ;ES;52 g;€ 27.400
BMW X2;24.496 km;abr-19;103 kW (140 CV);Manual;Gasolina;5,5;ES;-/- ;€ 32.900
BMW 118;10.800 km;oct-19;100 kW (136 CV);Automático;Gasolina;4,8;ES;-/- ;€ 25.900
BMW 530;54.000 km;ene-19;185 kW (252 CV);Automático;Gasolina;6,2;ES;-/- ;€ 41.890
BMW 220;5.555 km;may-19;135 kW (184 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 29.490
BMW M850;15.600 km;mar-19;390 kW (530 CV);Automático;Gasolina;10 l;Unknown;227;€ 129.000
BMW 118;15.801 km;jun-19;100 kW (136 CV);Manual;Gasolina;5,9;ES;-/- ;€ 19.450
BMW 118;5.100 km;oct-19;103 kW (140 CV);Automático;Gasolina;5,3;Unknown;121;€ 24.000
BMW 118;10.097 km;jun-19;100 kW (136 CV);Manual;Gasolina;5,9;ES;-/- ;€ 24.000
BMW 320;28.745 km;abr-19;135 kW (184 CV);Automático;Gasolina;5,5;ES;126;€ 35.900
BMW 118;12.545 km;oct-19;103 kW (140 CV);Automático;Gasolina;5,3;ES;-/- ;€ 24.300
BMW 116;27.262 km;mar-19;80 kW (109 CV);Manual;Gasolina;5,9;ES;-/- ;€ 17.300
BMW 118;13.957 km;sep-19;103 kW (140 CV);Automático;Gasolina;5,3;ES;-/- ;€ 24.300
BMW M4;9.000 km;ene-19;331 kW (450 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 85.900
BMW X2;7.294 km;mar-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 33.500
BMW 118;7.201 km;oct-19;103 kW (140 CV);Automático;Gasolina;5,3;ES;-/- ;€ 28.700
BMW 118;4.107 km;oct-19;103 kW (140 CV);Automático;Gasolina;5,3;ES;-/- ;€ 26.700
BMW X1;24.600 km;abr-19;141 kW (192 CV);Automático;Gasolina;6 l/;ES;-/- ;€ 29.100
BMW 118;19.900 km;jul-19;100 kW (136 CV);Manual;Gasolina;5,9;ES;-/- ;€ 21.899
BMW M2;2.519 km;may-19;302 kW (411 CV);Automático;Gasolina;9,2;ES;-/- ;€ 74.800
BMW 530;12.000 km;feb-19;185 kW (252 CV);Automático;Electro/Gasolina;1,7;ES;-/- ;€ 42.990
BMW M2;6.000 km;ene-19;302 kW (411 CV);Automático;Gasolina;9,2;ES;-/- ;€ 59.900
BMW X2;14.164 km;may-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 31.990
BMW 218;25.830 km;jul-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;122;€ 21.900
BMW 225;777 km;abr-19;165 kW (224 CV);Automático;Electro/Gasolina;-/- ;ES;52 g;€ 31.350
BMW X2;3.530 km;mar-19;141 kW (192 CV);Automático;Gasolina;5,6;ES;-/- ;€ 38.775
BMW 218;12.900 km;jun-19;100 kW (136 CV);Automático;Gasolina;6,1;ES;-/- ;€ 29.990
BMW M8;10.900 km;jul-19;460 kW (625 CV);Automático;Gasolina;10,8;ES;-/- ;€ 155.900
BMW X6;8.000 km;nov-19;390 kW (530 CV);Automático;Gasolina;10,4;ES;-/- ;€ 114.900
BMW X4 M;11.500 km;may-19;375 kW (510 CV);Automático;Gasolina;10,5;ES;-/- ;€ 83.900
BMW 850;6.474 km;feb-19;390 kW (530 CV);Automático;Gasolina;10 l;ES;-/- ;€ 142.500
BMW Z4;6.900 km;mar-19;190 kW (258 CV);Automático;Gasolina;6,1;ES;-/- ;€ 58.900
BMW X2 M;10.410 km;mar-19;225 kW (306 CV);Automático;Gasolina;5,8;ES;-/- ;€ 55.500
BMW 320;12.009 km;jun-19;135 kW (184 CV);Automático;Gasolina;5,5;ES;-/- ;€ 31.363
BMW 118;11.146 km;jun-19;100 kW (136 CV);Manual;Gasolina;5,9;ES;-/- ;€ 19.450
BMW X5;8.300 km;ago-19;250 kW (340 CV);Automático;Gasolina;8,9;ES;-/- ;€ 72.900
BMW i3;12 km;jun-19;125 kW (170 CV);Automático;Eléctrico;-/- ;ES;0 g ;€ 36.500
BMW M2;900 km;dic-19;302 kW (411 CV);Automático;Gasolina;9,2;ES;-/- ;€ 65.900
BMW;10.900 km;ago-19;460 kW (625 CV);Automático;Gasolina;-/- ;ES;-/- ;€ 178.900
BMW M8;9.900 km;dic-19;460 kW (625 CV);Automático;Gasolina;10,8;ES;-/- ;€ 199.900
BMW M850;32.900 km;mar-19;390 kW (530 CV);Automático;Gasolina;10,2;ES;-/- ;€ 112.900
BMW 840;4.100 km;jun-19;250 kW (340 CV);Automático;Gasolina;7,7;ES;-/- ;€ 116.900
BMW X4 M;4.100 km;ago-19;353 kW (480 CV);Automático;Gasolina;10,5;ES;-/- ;€ 119.900
BMW X1;4.150 km;nov-19;103 kW (140 CV);Automático;Gasolina;5,4;ES;-/- ;€ 34.900
